Y,X1,X2,X3,X4
0.494376063,1,1.063263241,1.014087231,0.921141385
0.494386211,1,1.132542633,1.05302643,1.265403384
0.494408405,1,0.979946368,1.064940121,1.241234752
0.494420647,1,1.006207499,1.124570704,1.116133341
0.494569164,1,1.207559294,1.20641456,1.062716552
0.494569532,1,1.034300547,0.998980533,1.211863614
0.494630952,1,1.000932414,1.23225818,1.108133576
0.494633456,1,1.237925796,1.077582335,0.865306764
0.494633503,1,1.063751616,1.044164687,1.080614095
0.494647268,1,1.033545826,1.027879055,1.216100029
0.494648002,1,1.245716908,1.251963207,1.328249369
0.494712327,1,0.972675429,1.045622681,0.974999846
0.494720292,1,1.005928313,1.174610795,1.096212013
0.494752871,1,1.100375592,1.062086338,0.930255406
0.494784181,1,1.040429814,1.04974044,1.053866311
0.494798986,1,1.361663164,1.116898846,1.064254212
0.494799417,1,1.141468817,1.0564111,0.94155277
0.494840761,1,1.024132962,1.151268352,0.953945244
0.494851135,1,1.13025013,0.918279941,1.110834033
0.494874909,1,1.152951779,1.129783211,0.886673199
0.49489663,1,0.998267218,1.241340113,1.098380005
0.494944476,1,1.101503402,1.070769642,1.083429718
0.494956575,1,1.172441888,1.147543718,1.376079311
0.495002317,1,1.225022263,1.033425511,0.989994601
0.495065941,1,0.991091194,0.997616358,1.058077978
0.495078549,1,0.920889418,1.032999164,0.979986562
0.495110761,1,1.069048452,1.054858914,0.951538632
0.495119555,1,1.087400796,1.043830095,1.110908458
0.49514677,1,0.996540369,1.178587786,1.112437727
0.49514863,1,1.07766145,1.099222489,1.280722069
0.495175716,1,1.255220654,1.053094769,1.036283978
0.495201987,1,1.094661096,1.1757382,1.250728587
0.495230043,1,0.989685012,1.045008928,1.085267747
0.495267885,1,1.022971418,1.102289434,1.142206042
0.495277598,1,0.941351929,1.107186439,1.081350303
0.495296028,1,1.117431751,1.119226811,1.112090513
0.495301074,1,1.076811642,1.293173032,0.982728279
0.495314929,1,1.04922391,1.080667198,1.156478739
0.495333781,1,1.167344224,1.196460292,1.17872537
0.495361704,1,1.058065444,1.148642848,1.169829052
0.495394175,1,1.286760533,1.134545612,1.063253022
0.495438963,1,0.939135911,1.110420592,1.16282764
0.495461359,1,1.030781352,1.144140549,1.143362092
0.495464661,1,1.145218002,1.229850147,1.181338289
0.495473972,1,1.040539696,1.013998594,1.138097994
0.495505223,1,1.235977671,1.036627531,1.214768144
0.495521086,1,1.109613887,1.0210431,1.190742934
0.495541841,1,1.10381254,1.137690211,1.115663742
0.495546307,1,0.921417651,1.35447785,1.273322824
0.495555571,1,0.937915842,1.099923395,1.164477436
0.495600453,1,1.335905201,1.374286431,1.270973901
0.495686198,1,1.279654074,1.086906954,1.130985096
0.495692606,1,1.192018035,1.008345675,1.058567677
0.495741882,1,1.119736256,1.131646522,1.098134403
0.495758867,1,1.196966825,1.063813333,0.998461424
0.495766962,1,1.273586171,1.111070238,0.960722804
0.495798975,1,1.017334314,1.182439756,1.119965063
0.495825225,1,1.158585857,1.280164307,0.903188462
0.495872813,1,1.078083642,1.157182037,1.295257339
0.49590378,1,1.215178084,1.013029781,1.299852293
0.495918579,1,1.065220126,1.270372297,0.972425724
0.495957327,1,1.196682871,1.188595083,1.172591367
0.495963424,1,1.045065624,1.091062734,1.177367226
0.495991501,1,1.097625638,1.087004742,1.325965225
0.49599551,1,1.109456462,1.093475698,1.207819292
0.496013286,1,1.208927488,1.180557934,1.185203553
0.496038303,1,0.996354803,1.09002434,0.923666141
0.496073835,1,1.194088997,0.996373346,1.020022235
0.496098573,1,0.989297627,1.115715356,0.964987038
0.496101821,1,0.959465506,0.91989212,1.222822276
0.496123533,1,1.188545427,1.059705457,1.310416389
0.496169619,1,1.063331679,1.194034267,1.120329272
0.496184314,1,0.965668686,1.029323213,1.056853952
0.496205154,1,1.099709211,1.1459929,1.247738501
0.496223179,1,1.133787531,1.078307096,1.053602494
0.49626467,1,1.081356862,0.883820134,1.039459097
0.49635887,1,1.068736873,1.215055947,1.228365814
0.49637584,1,1.139336602,1.045954158,0.965459928
0.496377441,1,0.93316613,1.016004516,1.14929331
0.496429489,1,1.090709061,0.987892898,1.079107106
0.4964602,1,1.245758512,1.080542911,1.214227917
0.496470476,1,1.112897572,1.28221104,1.243367101
0.496473657,1,1.10390327,1.084524465,1.085689316
0.496484494,1,0.907454539,1.263808317,1.285674639
0.496505767,1,1.194419854,1.330831311,1.048545692
0.496524847,1,1.024135587,1.299434185,0.904857352
0.496591783,1,1.14302756,1.250407154,1.125744068
0.496728982,1,0.970373828,1.081935943,1.125964089
0.496775129,1,1.046841832,0.971931974,1.162005773
0.496793282,1,1.107055627,1.185792085,1.053480989
0.496818736,1,1.058872148,1.049863786,1.023634105
