Y,X1,X2,X3,X4
0.498741993,1,1.080305995,1.208078037,1.080778122
0.423897374,1,1.1653659,1.029208692,0.893932303
0.408420664,1,1.212076854,1.065872653,0.950259438
0.653396095,1,1.367233315,1.132419213,1.036213489
0.653380691,1,1.055736396,1.1635541,1.090734226
0.620704818,1,1.032626255,1.129478915,1.033642113
0.585718381,1,1.113587964,1.213607047,1.349558683
0.500977929,1,1.224656273,0.943452077,1.108095776
0.53280108,1,0.972152904,1.196131892,1.236465419
0.673845797,1,1.166469276,1.284057568,1.305592526
0.547723184,1,1.109451577,1.125767973,1.028922214
0.682687144,1,1.164963272,1.240748309,1.237551519
0.456063562,1,1.10898951,1.123205106,1.192619733
0.240802564,1,1.07068078,1.004228476,0.970038596
0.717872154,1,0.906124317,1.0286487,1.034011029
0.519261518,1,0.987580223,1.038382477,1.091529243
0.62321172,1,1.237468829,1.140675202,1.039481882
0.489926452,1,0.984264859,1.162711227,1.065964083
0.693725791,1,1.197384781,1.218648443,1.225931117
0.402075916,1,1.080825362,0.991046978,1.132336793
0.650627802,1,1.121744038,1.177431076,1.061784618
0.508234441,1,1.199385503,1.165579968,1.081478308
0.330133638,1,1.05501427,1.091105012,1.071765795
0.435575833,1,1.068327246,1.063626445,1.104464752
0.551702508,1,1.246442243,1.110611586,0.93652647
0.468884615,1,1.120823484,1.157871979,0.931140209
0.476775451,1,1.080922352,1.186637058,1.036631807
0.613149083,1,1.122716486,1.101549538,1.192321422
0.604152234,1,1.096606758,0.991862123,1.160714741
0.545122962,1,1.044975938,1.24053446,1.121759301
0.399976765,1,0.963939389,1.17242419,1.043140399
0.379996362,1,1.125403914,0.872608929,1.060442536
0.548384506,1,1.14370284,1.126593574,1.04778387
0.396016066,1,1.107626477,1.248999815,1.423776104
0.603042296,1,0.937526683,1.199172482,1.102695032
0.416509414,1,1.245035939,1.089492836,1.098473163
0.610137697,1,1.141799278,1.072905949,1.027549864
0.537276063,1,1.190992791,1.065646009,1.18995868
0.513610289,1,1.253411091,1.023397084,1.001841118
0.535056946,1,1.117458374,1.19509457,1.085654571
0.78973229,1,1.136111803,1.013862333,1.01309178
0.44473906,1,1.100486863,1.148614144,1.112842623
0.536190726,1,1.06300754,1.045138571,1.145844363
0.461661005,1,1.229989375,1.089338858,0.935040383
0.631202566,1,1.147364355,1.164409376,1.234216565
0.448196229,1,1.057786054,1.232062918,1.136148782
0.614867921,1,1.179133425,1.038726115,1.233451666
0.577809469,1,1.211737912,0.950494869,1.145791211
0.339081356,1,1.107130255,1.05498883,1.131841093
0.561141596,1,1.127609454,1.166027463,1.362991885
0.453555607,1,1.025313159,1.006986886,1.041896212
0.504163589,1,1.074636136,1.118882782,1.091278691
0.420237582,1,1.053635367,1.014057642,1.20855071
0.555615381,1,1.105180666,0.9243082,1.271185476
0.554564113,1,1.444685717,1.224669599,0.933165547
0.456509835,1,1.195050221,1.160571902,0.990978456
0.66998522,1,1.53673998,1.12566868,1.184982434
0.486146141,1,1.082671603,1.071707178,0.981619372
0.556830757,1,1.092050303,1.082332887,1.125185041
0.623901916,1,1.047268497,1.100301244,1.203194012
0.624078521,1,1.283774816,1.031043132,1.170338156
0.471780182,1,0.957000153,0.970729028,1.04117789
0.58182138,1,1.206682697,1.121479737,0.999256926
0.356484139,1,1.043544823,1.064225821,1.031687378
0.524664106,1,1.24215379,1.104979,1.107609844
0.612620808,1,1.06405679,1.193142557,1.104391028
0.711307352,1,1.069679625,1.044867406,1.167448798
0.609956168,1,1.055187327,1.114004702,0.981042769
0.490018928,1,1.180886786,1.210591886,1.072715223
0.590759595,1,0.982896765,1.138738485,1.045910257
0.458161676,1,1.027017817,1.062255046,1.013089609
0.655341062,1,1.22049362,1.233710632,0.919845474
0.667308439,1,1.216752743,1.156149605,1.191931742
0.434951988,1,1.024313899,0.950720364,1.195114371
0.685566894,1,1.350575304,1.069999385,1.194768178
0.452577878,1,1.183196141,1.160106118,1.092824751
0.655379242,1,0.994106959,1.156416857,1.031502425
0.43307698,1,1.148631277,0.863669047,0.916170764
0.651864201,1,1.255298482,1.12730483,1.098759945
0.55488438,1,1.175592067,1.045318808,1.134275052
0.583753538,1,1.037145352,1.057175699,1.014998029
0.598505288,1,0.875387865,1.134666169,1.148438009
0.609491154,1,0.938091811,1.12477151,0.961168275
0.380207203,1,1.106161426,0.96186761,1.1508122
0.524398813,1,1.01156771,1.050227747,1.007689365
0.503815186,1,0.907103527,1.02349684,0.981629047
0.433740932,1,0.956482164,1.053947298,1.223867891
0.472461163,1,1.152874079,1.234723557,1.014037714
0.462195432,1,1.045081478,1.102840089,1.122871152
0.416323844,1,1.111315522,1.172165712,1.051037261
0.4504938,1,1.023955338,0.974105307,1.05016338
0.444299409,1,1.314029839,0.892019301,1.26036447
0.291795581,1,0.991149994,1.060941781,1.085530796
0.462959934,1,1.21196007,1.26337713,1.034391188
0.63164197,1,1.040636873,0.976863517,1.417062647
0.40428942,1,1.163410919,1.246922302,1.021492496
0.493637697,1,1.044352011,1.080399371,1.054757544
0.579004973,1,1.077330942,1.048384202,1.080209148
0.490534084,1,1.053500396,1.37660131,1.116135286
0.536425378,1,1.157164194,1.108851263,1.037977448
0.578030061,1,1.250654601,1.235923428,1.300559082
0.676577627,1,1.094954453,0.909730892,1.226996473
0.619258942,1,1.246753321,1.336053173,0.898297403
0.390034643,1,0.94568911,0.952267832,1.27846318
0.39558857,1,1.125481547,1.07171092,1.113304736
0.342830073,1,1.229049261,1.166189685,1.136741525
0.646821563,1,1.242560175,1.132341269,1.009250057
0.7349687,1,1.243747112,1.019834527,1.288641457
0.567916204,1,1.084508384,1.06976677,1.019470511
0.419285565,1,1.086216294,1.182775562,1.187095968
0.495267885,1,1.022971418,1.102289434,1.142206042
0.595461569,1,0.931414736,1.205630153,1.106259838
0.376500843,1,0.983466797,1.045293137,1.04003407
0.500894787,1,1.046038262,1.133885841,1.1018626
0.433605681,1,1.107758806,1.093709017,1.091891263
0.503227978,1,1.167896004,1.115934509,1.12357623
0.429180373,1,1.053264567,0.932885486,1.013960676
0.510132784,1,1.068065537,1.103399816,0.87742042
0.330415751,1,1.010394017,1.331515472,1.12892751
0.491811906,1,1.160286211,1.24853878,1.129445937
0.591208879,1,1.097035154,1.222296333,1.029721147
0.366395076,1,0.958916296,0.8978037,1.103898557
0.431506427,1,1.157091444,1.175053661,1.15599841
0.638587572,1,1.06134875,1.197850514,1.150552099
0.569325463,1,1.083885511,1.174409481,1.176391226
0.540197373,1,1.023298528,1.074061926,1.19316279
0.555322902,1,1.19879847,1.251647522,0.963646406
0.399584266,1,1.188420587,1.259477073,1.246320404
0.494336415,1,1.160318638,1.132837597,1.052768912
0.737791012,1,1.108396737,1.126995809,1.04039544
0.64546595,1,1.068508424,1.053238192,1.057951216
0.620751666,1,1.086154252,1.126666687,1.207518987
0.590295376,1,1.264843174,1.109947475,1.105354589
0.602509838,1,1.135892303,1.074981999,1.062165476
0.441402337,1,1.010480299,1.046007173,1.242902504
0.58564067,1,1.000565863,1.178116143,1.148964575
0.499600596,1,1.108558185,1.045168892,1.046337204
0.523183251,1,1.216333728,1.23039524,1.141769901
0.532285657,1,1.176485683,1.168921194,0.879043607
0.575668998,1,1.044128148,1.255960621,1.059273624
0.577155778,1,0.990906102,1.132151529,1.301741388
0.468132585,1,1.098995801,1.353622302,1.021267515
0.627353903,1,1.164836592,1.362231468,1.170634406
0.345890214,1,0.970830776,1.024526122,1.16993694
0.397892184,1,1.053754766,0.953291291,1.06140355
0.589261041,1,1.197475093,0.991560647,1.203511779
0.455724921,1,1.043675407,1.168776092,1.012255561
0.623799854,1,1.131060711,1.097117914,1.311500991
0.28101673,1,1.175324044,1.014983619,0.877591677
0.490271361,1,1.034106005,0.900025628,1.006018861
0.557527289,1,1.041331305,0.963363003,1.034354952
0.3577318,1,1.014466657,1.117359289,1.023564727
0.607559915,1,0.95652453,1.083676465,0.911883696
0.529792691,1,1.238947933,1.083958836,1.148719769
0.517150116,1,1.042463039,1.124827889,1.104197177
0.636429692,1,1.144756092,0.886987538,1.271265417
0.468149259,1,1.090316037,1.216997654,1.100632547
0.57531889,1,1.059176743,1.053897362,1.123651921
0.402183175,1,0.909773596,1.089622175,1.169948097
0.524272198,1,0.777064988,1.106091433,0.943944993
0.449929369,1,1.017492268,1.164972062,1.06965926
0.533043218,1,1.222647005,1.206690488,1.036607856
0.603547937,1,1.213992415,1.022858905,1.058621796
0.523012028,1,1.026519815,1.15985937,1.019823821
0.45692378,1,1.096031844,1.126381014,1.185439917
0.465190049,1,1.141206048,1.033325799,1.086726345
0.469196166,1,1.057336158,1.106182206,0.921519006
0.66009478,1,1.081039056,0.990309724,1.367382517
0.370359198,1,1.108463112,0.913859782,0.994720227
0.516453956,1,0.920023161,1.165992931,1.116599422
0.426923115,1,1.065596771,1.22358695,1.064177977
0.679897878,1,1.388293188,1.214332203,1.047987174
0.426532752,1,1.004769309,1.101750136,1.148638619
0.392847611,1,1.043164098,1.065933233,1.054397889
0.478934106,1,0.860939503,1.085746392,0.967216073
0.643250876,1,1.120059691,1.138602622,1.089453507
0.517203982,1,0.89189577,1.352261188,1.017354457
0.543333372,1,1.140816916,0.888347455,0.958604264
0.526857771,1,1.183477824,1.098891864,1.18548121
0.624875841,1,1.145059881,0.996933729,1.095517287
0.541735387,1,1.092131587,0.985088967,1.090278773
0.693724366,1,1.041441548,1.023276369,1.072788842
0.548839665,1,1.094075232,1.118966696,0.907130444
0.41562626,1,0.919515217,1.11367191,1.11721636
0.495758867,1,1.196966825,1.063813333,0.998461424
0.375090043,1,1.182899358,1.069762096,1.122911097
0.489085611,1,1.056881379,1.065240045,0.977382579
0.43765956,1,1.292407225,0.988357001,1.176946272
0.720367907,1,1.03405557,1.28744252,1.123452204
0.759651688,1,1.241134246,0.959781898,1.251672235
0.38372222,1,1.092310669,1.079923461,1.069263245
0.515198565,1,1.06864341,1.473421707,1.024578802
0.280787,1,1.287873567,0.979363457,1.142257203
0.606515065,1,0.817719158,1.111814146,0.867925064
0.444602958,1,1.211435867,1.060271705,1.201445489
0.581371976,1,1.178569418,0.924279398,1.103816862
0.445523632,1,1.148324396,0.991224598,1.099963519
0.406136156,1,1.000518041,1.169138139,0.960944643
0.511104354,1,1.060851973,1.110034729,0.952702927
0.418363969,1,1.161729444,0.989981287,1.092665399
0.634773777,1,1.210489309,1.192679479,1.150239042
0.465374607,1,1.036967242,0.960730778,1.16568303
0.52644018,1,1.087208785,1.068856561,1.164294532
0.531979935,1,1.184000104,1.120958303,1.045555899
0.435165154,1,1.220049071,1.200301013,0.99225851
0.614906266,1,1.01540963,1.115510775,1.185240814
0.606304857,1,1.247361458,1.253640156,0.960466045
0.524532066,1,1.026713731,1.040189696,1.172474681
0.326740238,1,1.085133497,1.036252412,1.218907869
0.567039784,1,1.030244265,1.040872624,1.334228666
0.47563176,1,1.087653974,1.144491118,1.178629395
0.406745648,1,0.88813594,1.004975221,1.196454156
0.616502688,1,1.015804425,0.963366392,1.207363482
0.461418537,1,1.143138856,1.198300169,1.107961086
0.595393194,1,0.974588495,1.243160833,1.165716159
0.72176072,1,1.105706364,1.059630566,1.021351676
0.475578284,1,1.02636225,1.147613711,1.089962974
0.576577643,1,1.143393356,1.00591566,1.159133339
0.518313036,1,0.922914845,0.972121781,1.042395028
0.437552123,1,0.94564716,1.217018533,1.279279347
0.362351228,1,1.21578559,1.270914631,0.906405619
0.511319411,1,1.271518365,1.298458686,0.931022366
0.67992976,1,1.158811661,1.202946904,1.166103026
0.577160873,1,1.173043671,0.867330688,1.134281529
0.743623025,1,1.126471116,1.17715607,1.308901322
0.569080377,1,1.27086628,1.027555382,1.140810155
0.497297382,1,1.039606425,1.166382801,1.008395281
0.467936403,1,1.251751689,1.164421326,1.146567084
0.67396272,1,1.028970135,0.956609433,1.071881092
0.530302438,1,1.26154801,1.103919279,1.059876391
0.480491289,1,0.952499771,1.098325757,1.032819023
0.614013677,1,1.117196603,1.062077012,1.043263284
0.403603436,1,1.167062176,1.187360036,1.110575054
0.563733435,1,1.202517834,1.036045037,1.321731544
0.506582776,1,1.354013264,1.137213545,1.124421322
0.52901279,1,1.087886665,1.02884299,1.256879108
0.356410779,1,1.066294588,1.098693632,1.087829432
0.53961247,1,1.026197897,1.298972634,1.086555825
0.404986407,1,0.970645265,0.980444455,1.254062619
0.519533344,1,0.966357966,0.895221517,1.128911234
0.379162431,1,1.052691054,0.996977583,0.929537676
0.761789989,1,1.179707126,1.065287,1.267406257
0.406758149,1,1.030727827,1.110445988,0.96191872
0.444349408,1,1.077516087,1.02414625,0.89328019
0.568101577,1,1.095046419,1.114070313,1.239356677
0.48231114,1,1.077751049,1.580070608,1.200580554
0.477862828,1,1.115938525,1.006946232,1.048781517
0.47377464,1,1.059306697,1.091071546,1.169676474
0.668321403,1,1.099367503,1.319011733,0.968568016
0.478322813,1,1.112064473,1.154513872,1.012797326
0.504062629,1,1.320104142,0.941919004,1.050717919
0.464498824,1,1.210319875,1.089641264,0.967476786
0.533391178,1,1.088118846,1.111988526,1.281257056
0.695844956,1,1.143067005,0.9687974,1.128417354
0.751034413,1,1.086045164,1.104132597,1.350907103
0.66040536,1,1.09914285,1.046337668,1.089954991
0.553151139,1,1.111578498,1.029285498,0.973440641
0.358314188,1,1.105555131,1.130577646,1.188736505
0.542391381,1,1.279533766,0.998701399,1.101674172
0.461903732,1,1.168514186,1.079019821,1.087313978
0.498292107,1,1.065703216,1.065286767,0.955659575
0.584544788,1,1.086301535,1.192331257,1.056011365
0.664180718,1,1.170270022,1.130828037,1.16549341
0.50726303,1,1.132410511,0.974851159,1.016314834
0.332232465,1,1.041768126,1.130769671,1.136449627
0.439743417,1,0.958849115,1.119428178,1.046681622
0.696651881,1,1.141910494,1.276618675,1.355479191
0.667579161,1,1.002863741,1.189586866,1.173493601
0.545815943,1,1.126914534,1.06860956,0.98586823
0.63009511,1,1.033383564,0.919667005,1.022448365
0.55813706,1,0.957504486,1.063687019,1.162193784
0.509787932,1,1.168638908,1.110016193,1.175134971
0.523828448,1,1.108019943,1.280532461,0.999664169
0.54940815,1,0.946994427,0.938996406,1.212695656
0.572297321,1,1.146562306,1.155732266,1.114528713
0.532358807,1,0.996733394,1.415354291,1.002839363
0.734040392,1,1.248251213,1.261794451,1.199520211
0.354547614,1,1.043605264,1.009818009,1.067062671
0.414878049,1,1.278489814,1.074753825,1.021697603
0.429157106,1,1.182008151,1.024797503,1.194606083
0.597785812,1,1.070645523,0.999168854,1.063988087
0.562138031,1,1.214531119,0.913083655,1.096749565
0.473637504,1,1.141979522,1.159067228,1.083983092
0.507079732,1,1.179102865,1.19236786,1.244082511
0.368574666,1,1.176589105,1.145063085,1.271159077
0.426947244,1,1.046000437,1.029214434,1.332660966
0.570829688,1,1.051634781,1.15364032,1.171013287
0.468109119,1,0.919074156,1.183669311,1.211800723
0.467715711,1,1.20855199,1.014298517,1.114497517
0.619649358,1,1.096351976,1.133234677,1.087279046
0.361343788,1,1.058849476,1.232846926,0.972537991
0.45303044,1,1.11288296,1.06941443,1.090996522
0.514916632,1,1.082437565,1.264495627,1.169256339
0.585213942,1,1.236205445,1.197430845,1.100436946
0.564551313,1,1.022538266,1.119560384,1.208750802
0.358980501,1,0.942261557,1.115547903,1.001461603
0.457950627,1,1.153955933,1.085810178,1.120088041
0.374937746,1,0.958971252,1.073554188,1.112553116
0.466437762,1,1.293597776,1.120497533,1.392268424
0.519890974,1,0.939524819,1.237377475,1.120637799
0.476962224,1,0.975061711,0.970551074,1.189790968
0.424621679,1,0.948045659,1.135143863,1.185824067
0.487415615,1,1.129021146,1.145863961,1.105496598
0.441958723,1,1.137066006,1.171470239,1.219402978
0.450200975,1,0.963970365,1.08958091,1.165621013
0.447988589,1,0.9830108,0.994008487,1.210366175
0.566326956,1,1.264821346,1.387154873,1.086666361
0.512111845,1,1.225088929,0.975683352,1.037314288
0.511365368,1,1.208383303,1.053931089,1.135933873
0.628761404,1,1.252650744,1.125677968,1.123942897
0.453869245,1,1.122184785,0.997028383,1.013387535
0.693196409,1,0.969376259,1.187545577,1.06873113
0.760717997,1,0.970963968,1.097995642,1.01651896
0.532410692,1,1.009322597,1.131924219,1.223064377
0.598539838,1,1.225877731,1.153202379,1.322472091
0.485810745,1,0.972579174,1.160922235,1.225884127
0.31249865,1,1.015793902,1.050095675,1.17956282
0.592155182,1,1.205442667,0.998676947,1.057218149
0.454659607,1,1.109075269,1.20918982,1.017931186
0.441727284,1,0.990580673,1.08827039,0.997076021
0.493038343,1,1.247418809,1.08082578,1.087244963
0.54194921,1,0.971311346,1.177460228,1.288968097
0.378222572,1,1.042460609,1.004134965,1.081713
0.445797804,1,1.014959656,1.13261615,1.176203452
0.57930522,1,1.075143473,1.107474879,0.955261672
0.480694384,1,1.218121761,1.280814832,1.113219372
0.466021355,1,1.371885668,1.159480154,0.927071227
0.561726906,1,1.188971086,1.027631328,1.137766234
0.344919933,1,1.053367601,1.129896802,1.182180245
0.446492606,1,1.191061431,1.177715831,1.251459879
0.392843504,1,1.152629111,1.039737451,1.074658874
0.459706716,1,1.152513204,1.206904475,1.210890798
0.649465965,1,1.13956065,1.146857417,1.217708944
0.551668322,1,1.112178399,1.14371671,1.072825367
0.641737381,1,1.20017022,1.175867096,1.116775294
0.567670264,1,1.145579161,1.159801415,1.001900668
0.639176056,1,1.049644211,0.982882665,1.085174153
0.694000576,1,1.113488016,1.10737883,1.2323737
0.723616424,1,1.05915923,1.122772118,1.203878539
0.584691105,1,1.016500092,1.197057475,1.27755111
0.709493041,1,1.142932951,1.288544687,1.241311191
0.487499168,1,1.068518125,1.235735882,1.289107965
0.50226258,1,1.09298241,1.05152689,1.014078798
0.566977368,1,1.005647864,1.032278595,1.069332754
0.6655398,1,1.008589843,1.237685901,1.177889292
0.537866084,1,1.242580571,1.13384366,1.111703663
0.642212051,1,1.068213175,1.063119364,1.025718698
0.56507946,1,1.169689547,1.068672842,1.402730988
0.494261716,1,1.11220417,1.244762908,1.096360035
0.413453123,1,0.969967474,1.035175723,1.055949132
0.426469988,1,1.141671953,1.183194922,1.173543355
0.467018898,1,1.008730189,1.157785752,1.081824879
0.643786014,1,1.128464689,1.24111358,1.057184478
0.65612022,1,1.323663026,1.256203453,1.097158143
0.42438274,1,1.065503309,1.06995718,1.068805191
0.514083354,1,0.948703518,1.131911821,1.277723906
0.542598419,1,0.963857683,1.118757273,1.095215736
0.358266597,1,1.249069543,1.043424274,1.011068582
0.421879023,1,1.095481414,1.162987235,1.11056031
0.429893831,1,1.045299137,1.106397234,1.065800151
0.637274874,1,1.188423469,1.279155949,1.061354605
0.377693437,1,1.009321257,1.150312878,1.049778773
0.54075138,1,1.29286003,1.052223181,1.005177204
0.468361588,1,1.059330542,0.992492382,0.995691223
0.539825052,1,1.242944426,1.098250656,1.125366706
0.595029012,1,1.079458268,1.168970264,0.903606694
0.584106177,1,1.16591838,1.069988305,1.317372617
0.364241936,1,1.236966522,1.223208167,1.170808172
0.55274544,1,1.224072414,1.168057522,1.205050459
0.547381062,1,1.166363687,0.949673996,1.016970044
0.689152859,1,1.302515306,1.147557928,1.001650335
0.272757091,1,1.149647452,0.947548698,1.006261792
0.557732283,1,1.053105095,1.200425176,1.175759174
0.281572941,1,1.006557329,1.052523579,1.45024091
0.402069148,1,1.230990507,1.133901732,1.005121382
0.442270818,1,1.08673383,1.378778184,1.070319579
0.675258382,1,1.092141451,1.21678816,1.315595547
0.347214905,1,1.118016611,1.072856446,1.213492981
0.448340963,1,1.166376333,1.263945736,1.091066473
0.483423382,1,0.999354427,0.933775444,1.078461696
0.540827609,1,1.198997561,1.070536353,1.050789104
0.381738596,1,1.055265709,0.925645628,1.086095869
0.339554477,1,1.269209486,1.134826825,1.232388117
0.350292017,1,1.092520356,1.177887675,1.361684391
0.444724192,1,0.966962806,1.018901645,1.105237764
0.244407803,1,1.005772922,0.992881789,1.131030759
0.669586282,1,1.116706104,1.265110101,1.006318178
0.650582684,1,1.270895972,1.145384134,1.140692249
0.421927834,1,0.998116752,1.122502544,1.167025706
0.5790892,1,1.050463875,1.204793489,1.150843931
0.496101821,1,0.959465506,0.91989212,1.222822276
0.467743908,1,0.994854508,1.041046355,1.141691569
0.733771992,1,1.071037249,1.33525539,0.964870808
0.61846647,1,1.0684231,1.130405075,1.05580561
0.396676572,1,1.125510808,1.092527539,1.047624885
0.365152067,1,0.884113898,1.086691295,0.963363771
0.648499326,1,1.333793794,1.125971757,1.089159639
0.493081312,1,1.142880743,1.110713652,1.075344768
0.456342615,1,1.11401321,0.997630462,0.97500149
0.419327543,1,1.207701231,1.109224518,1.118917055
0.626442623,1,1.124057006,0.988710611,1.165739334
0.635250798,1,1.100940102,1.051366513,1.050979146
0.601848242,1,1.249412486,1.399017496,1.123323899
0.326523841,1,1.112457826,0.976441243,1.155008452
0.640993166,1,1.158565497,1.103890861,1.173340806
0.516368048,1,1.111083097,0.981964982,1.251040073
0.57204218,1,1.057461785,0.814263955,1.250872903
0.439003352,1,1.1807914,1.246767653,1.165937075
0.432050972,1,1.108635198,0.982759147,1.140297011
0.517593468,1,1.137689637,1.001520067,1.140598941
0.658268615,1,1.188493439,1.148635309,1.08755227
0.578194943,1,1.276814105,1.339849778,1.069649653
0.653552299,1,0.986969456,1.077657735,1.226459991
0.433391517,1,1.018901757,0.994714787,1.113284492
0.388660331,1,1.29119378,1.104344267,0.990803297
0.541121428,1,1.211592288,1.245218245,1.017509652
0.668016055,1,1.177836379,1.035517514,1.308368414
0.468061481,1,1.187742792,1.110958866,1.111017354
0.557280449,1,1.169372471,1.250392662,1.114616452
0.413671434,1,1.024060803,1.145868012,1.013185167
0.556592998,1,1.229717571,1.022542887,1.16016193
0.622620065,1,0.991222317,1.251373511,1.083253749
0.728426775,1,1.226704235,1.058750248,1.085369614
0.792238111,1,1.005299545,0.878589625,1.130311929
0.530295361,1,1.254326502,1.007598873,1.272882756
0.584896732,1,1.247093358,1.114027831,0.97754862
0.491397507,1,1.199962791,1.031140037,1.010227791
0.485029176,1,1.349825732,1.001453712,1.219792546
0.632857416,1,1.195787547,1.163057761,1.236430012
0.614408207,1,1.097537729,1.008695999,1.277798272
0.720348415,1,1.060355513,1.175012079,1.277843202
0.571233434,1,1.178191773,1.111800369,1.255678103
0.505127193,1,1.100084143,1.094144305,1.118368173
0.49626467,1,1.081356862,0.883820134,1.039459097
0.635923331,1,1.143004829,1.328425022,1.030537127
0.67874823,1,1.172841155,0.978025554,1.097275744
0.725458545,1,0.885948062,1.24375787,1.141572702
0.430294998,1,1.085371347,1.129609046,1.003216757
0.492138941,1,1.065077251,1.09868511,1.083690818
0.495686198,1,1.279654074,1.086906954,1.130985096
0.565143915,1,1.277005039,1.068506895,1.093187758
0.40615975,1,1.092048923,1.136332971,1.101630092
0.527503344,1,1.148962294,1.148453261,1.160279687
0.428335032,1,1.018663566,0.97747652,1.227465572
0.632200866,1,1.013900902,1.012857213,0.905228076
0.475412166,1,0.940292248,1.212788726,1.023554632
0.401923427,1,1.201312973,0.99614268,0.933672177
0.522531445,1,1.110078302,1.161454419,1.163944225
0.272928273,1,1.193261634,1.11492758,1.02765752
0.592991607,1,0.94534858,0.955413837,1.118139536
0.337537397,1,1.102518661,1.379827985,1.174452532
0.54191637,1,1.259522762,1.117144686,1.018088635
0.374826694,1,0.999940102,1.04281268,0.917048416
0.604031012,1,1.173304976,1.298637245,1.335939223
0.394675547,1,1.235421915,0.976004312,1.199983787
0.398314581,1,0.876541657,1.075374622,1.137635285
0.425938527,1,1.149113681,1.127575314,1.228945314
0.627586303,1,1.033411561,1.219297106,0.976601177
0.591055371,1,1.077162476,1.126225321,1.190667559
0.445414585,1,1.131949479,1.301739714,1.054982459
0.436739763,1,1.167880192,1.244619782,0.920234708
0.588656503,1,0.998735687,1.113097016,1.131848506
0.637037894,1,1.077167603,1.105225445,0.935835466
0.477474942,1,1.097433081,1.15778446,1.189289206
0.522827187,1,0.964285394,1.291007735,1.123747947
0.57597464,1,1.16056519,1.185344655,1.187379968
0.525309359,1,1.28895816,1.056914919,1.293953105
0.500913328,1,1.019911367,1.043011402,1.085629698
0.707500279,1,0.957915312,1.015919008,1.012384323
0.477140908,1,0.97247693,1.234125696,0.936138477
0.543826882,1,1.012978965,1.013448436,1.222272599
